tourney_date,tourney_name,surface,round,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,w_ace,l_ace,w_svpt,l_svpt,winner_age,loser_age,minutes,year,sport
20230918,Guangzhou,Hard,R16,Xiyu Wang,Diana Shnaider,88.0,83.0,756.0,790.0,,,,,22.4,19.4,98.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R16,Viktoria Hruncakova,Yue Yuan,128.0,137.0,570.0,531.0,,,,,25.3,24.9,209.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Magda Linette,Jodie Burrage,27.0,91.0,1666.0,748.0,,,,,31.5,24.3,140.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Daria Saville,Anna Lena Friedsam,264.0,114.0,252.0,635.0,,,,,29.5,29.6,151.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Viktorija Golubic,Rebecca Marino,106.0,138.0,659.0,529.0,,,,,30.9,32.7,76.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Rebeka Masarova,Kateryna Baindl,64.0,86.0,897.0,776.0,,,,,24.1,29.5,99.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Tatjana Maria,Alexandra Eala,48.0,191.0,1125.0,382.0,,,,,36.1,18.3,79.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Zhuoxuan Bai,Despina Papamichail,129.0,190.0,561.0,382.0,,,,,20.8,30.6,117.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Yulia Putintseva,Xiaodi You,81.0,213.0,797.0,345.0,,,,,28.6,27.3,106.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Clara Tauson,Linda Fruhvirtova,76.0,117.0,820.0,614.0,,,,,20.7,18.3,109.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Greet Minnen,Diane Parry,68.0,98.0,881.0,709.0,,,,,26.0,21.0,94.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Harriet Dart,Jule Niemeier,155.0,136.0,474.0,533.0,,,,,27.1,24.1,77.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Moyuka Uchijima,Jessika Ponchet,173.0,149.0,441.0,493.0,,,,,22.1,26.9,143.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Lucia Bronzetti,Ya Yi Yang,60.0,236.0,950.0,302.0,,,,,24.7,19.3,60.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Diana Shnaider,Claire Liu,83.0,69.0,790.0,879.0,,,,,19.4,23.3,75.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Xiyu Wang,Nadia Podoroska,88.0,84.0,756.0,786.0,,,,,22.4,26.6,77.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Yue Yuan,Tamara Korpatsch,137.0,78.0,531.0,808.0,,,,,24.9,28.3,128.0,2023,Tennis WTA
20230918,Guangzhou,Hard,R32,Viktoria Hruncakova,Anna Kalinskaya,128.0,77.0,570.0,814.0,,,,,25.3,24.7,119.0,2023,Tennis WTA
20230925,Ningbo,Hard,F,Ons Jabeur,Diana Shnaider,7.0,85.0,3875.0,791.0,,,,,29.0,19.4,78.0,2023,Tennis WTA
20230925,Ningbo,Hard,SF,Ons Jabeur,Nadia Podoroska,7.0,87.0,3875.0,786.0,,,,,29.0,26.6,111.0,2023,Tennis WTA
20230925,Ningbo,Hard,SF,Diana Shnaider,Linda Fruhvirtova,85.0,117.0,791.0,614.0,,,,,19.4,18.4,100.0,2023,Tennis WTA
20230925,Ningbo,Hard,QF,Ons Jabeur,Vera Zvonareva,7.0,526.0,3875.0,92.0,,,,,29.0,39.0,156.0,2023,Tennis WTA
20230925,Ningbo,Hard,QF,Nadia Podoroska,Katerina Siniakova,87.0,90.0,786.0,750.0,,,,,26.6,27.3,92.0,2023,Tennis WTA
20230925,Ningbo,Hard,QF,Linda Fruhvirtova,Lucia Bronzetti,117.0,65.0,614.0,962.0,,,,,18.4,24.7,73.0,2023,Tennis WTA
20230925,Ningbo,Hard,QF,Diana Shnaider,Petra Kvitova,85.0,14.0,791.0,2695.0,,,,,19.4,33.5,121.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Ons Jabeur,Tamara Korpatsch,7.0,107.0,3875.0,657.0,,,,,29.0,28.3,84.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Vera Zvonareva,Clara Tauson,526.0,76.0,92.0,837.0,,,,,39.0,20.7,61.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Katerina Siniakova,Sorana Cirstea,90.0,26.0,750.0,1760.0,,,,,27.3,33.4,110.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Nadia Podoroska,Valeria Savinykh,87.0,164.0,786.0,469.0,,,,,26.6,32.5,124.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Lucia Bronzetti,Kateryna Baindl,65.0,88.0,962.0,776.0,,,,,24.7,29.5,79.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Linda Fruhvirtova,Anna Blinkova,117.0,40.0,614.0,1263.0,,,,,18.4,25.0,133.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Diana Shnaider,Kamilla Rakhimova,85.0,77.0,791.0,826.0,,,,,19.4,22.0,70.0,2023,Tennis WTA
20230925,Ningbo,Hard,R16,Petra Kvitova,Yulia Putintseva,14.0,73.0,2695.0,877.0,,,,,33.5,28.7,,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Ons Jabeur,Diane Parry,7.0,99.0,3875.0,709.0,,,,,29.0,21.0,136.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Tamara Korpatsch,Jodie Burrage,107.0,91.0,657.0,748.0,,,,,28.3,24.3,98.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Clara Tauson,Elina Avanesyan,76.0,68.0,837.0,931.0,,,,,20.7,21.0,77.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Vera Zvonareva,Katie Boulter,526.0,54.0,92.0,1057.0,,,,,39.0,27.1,191.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Sorana Cirstea,Claire Liu,26.0,83.0,1760.0,797.0,,,,,33.4,23.3,172.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Katerina Siniakova,Elizabeth Mandlik,90.0,142.0,750.0,519.0,,,,,27.3,22.3,79.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Nadia Podoroska,Xiyu Wang,87.0,58.0,786.0,1018.0,,,,,26.6,22.4,149.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Valeria Savinykh,Varvara Gracheva,164.0,48.0,469.0,1178.0,,,,,32.5,23.1,125.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Lucia Bronzetti,Jil Teichmann,65.0,145.0,962.0,517.0,,,,,24.7,26.1,140.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Kateryna Baindl,Yue Yuan,88.0,147.0,776.0,513.0,,,,,29.5,24.9,133.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Linda Fruhvirtova,Rebeka Masarova,117.0,67.0,614.0,937.0,,,,,18.4,24.1,83.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Anna Blinkova,Viktoria Hruncakova,40.0,113.0,1263.0,634.0,,,,,25.0,25.3,92.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Kamilla Rakhimova,Arantxa Rus,77.0,51.0,826.0,1124.0,,,,,22.0,32.7,144.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Diana Shnaider,Zhuoxuan Bai,85.0,123.0,791.0,581.0,,,,,19.4,20.8,128.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Yulia Putintseva,Daria Saville,73.0,248.0,877.0,281.0,,,,,28.7,29.5,79.0,2023,Tennis WTA
20230925,Ningbo,Hard,R32,Petra Kvitova,Anna Lena Friedsam,14.0,112.0,2695.0,635.0,,,,,33.5,29.6,97.0,2023,Tennis WTA
20230925,Tokyo,Hard,F,Veronika Kudermetova,Jessica Pegula,19.0,4.0,2170.0,5755.0,,,,,26.4,29.5,84.0,2023,Tennis WTA
20230925,Tokyo,Hard,SF,Veronika Kudermetova,Anastasia Pavlyuchenkova,19.0,86.0,2170.0,790.0,,,,,26.4,32.2,205.0,2023,Tennis WTA
20230925,Tokyo,Hard,SF,Jessica Pegula,Maria Sakkari,4.0,6.0,5755.0,4360.0,,,,,29.5,28.1,85.0,2023,Tennis WTA
20230925,Tokyo,Hard,QF,Veronika Kudermetova,Iga Swiatek,19.0,2.0,2170.0,8195.0,,,,,26.4,22.3,141.0,2023,Tennis WTA
20230925,Tokyo,Hard,QF,Anastasia Pavlyuchenkova,Ekaterina Alexandrova,86.0,21.0,790.0,2120.0,,,,,32.2,28.8,89.0,2023,Tennis WTA
20230925,Tokyo,Hard,QF,Maria Sakkari,Caroline Garcia,6.0,10.0,4360.0,3335.0,,,,,28.1,29.9,79.0,2023,Tennis WTA
20230925,Tokyo,Hard,QF,Jessica Pegula,Daria Kasatkina,4.0,13.0,5755.0,2790.0,,,,,29.5,26.3,59.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Iga Swiatek,Mai Hontama,2.0,148.0,8195.0,510.0,,,,,22.3,24.0,122.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Veronika Kudermetova,Kayla Day,19.0,96.0,2170.0,729.0,,,,,26.4,23.9,86.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Anastasia Pavlyuchenkova,Linda Noskova,86.0,44.0,790.0,1204.0,,,,,32.2,18.8,130.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Ekaterina Alexandrova,Liudmila Samsonova,21.0,22.0,2120.0,2000.0,,,,,28.8,24.8,76.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Caroline Garcia,Anhelina Kalinina,10.0,28.0,3335.0,1572.0,,,,,29.9,26.6,91.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Maria Sakkari,Misaki Doi,6.0,331.0,4360.0,184.0,,,,,28.1,32.4,65.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Daria Kasatkina,Despina Papamichail,13.0,220.0,2790.0,320.0,,,,,26.3,30.6,120.0,2023,Tennis WTA
20230925,Tokyo,Hard,R16,Jessica Pegula,Cristina Bucsa,4.0,79.0,5755.0,817.0,,,,,29.5,25.7,62.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Mai Hontama,Nao Hibino,148.0,92.0,510.0,744.0,,,,,24.0,28.8,67.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Kayla Day,Moyuka Uchijima,96.0,160.0,729.0,481.0,,,,,23.9,22.1,66.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Veronika Kudermetova,Harriet Dart,19.0,149.0,2170.0,509.0,,,,,26.4,27.1,110.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Linda Noskova,Himeno Sakatsume,44.0,181.0,1204.0,421.0,,,,,18.8,22.1,85.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Anastasia Pavlyuchenkova,Donna Vekic,86.0,20.0,790.0,2125.0,,,,,32.2,27.2,74.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Ekaterina Alexandrova,Anna Kalinskaya,21.0,80.0,2120.0,814.0,,,,,28.8,24.8,141.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Liudmila Samsonova,Tatjana Maria,22.0,53.0,2000.0,1075.0,,,,,24.8,36.1,61.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Anhelina Kalinina,Ashlyn Krueger,28.0,75.0,1572.0,842.0,,,,,26.6,19.3,71.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Misaki Doi,Petra Martic,331.0,49.0,184.0,1173.0,,,,,32.4,32.6,89.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Daria Kasatkina,Marta Kostyuk,13.0,45.0,2790.0,1200.0,,,,,26.3,21.2,144.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Despina Papamichail,Sakura Hosogi,220.0,256.0,320.0,264.0,,,,,30.6,23.5,139.0,2023,Tennis WTA
20230925,Tokyo,Hard,R32,Cristina Bucsa,Rina Saigo,79.0,400.0,817.0,147.0,,,,,25.7,22.9,75.0,2023,Tennis WTA
20231002,Beijing,Hard,SF,Liudmila Samsonova,Elena Rybakina,22.0,5.0,2000.0,5665.0,,,,,24.8,24.2,100.0,2023,Tennis WTA
20231002,Beijing,Hard,SF,Iga Swiatek,Coco Gauff,2.0,3.0,8195.0,6165.0,,,,,22.3,19.5,79.0,2023,Tennis WTA
20231002,Beijing,Hard,QF,Elena Rybakina,Aryna Sabalenka,5.0,1.0,5665.0,9266.0,,,,,24.2,25.4,94.0,2023,Tennis WTA
20231002,Beijing,Hard,QF,Liudmila Samsonova,Jelena Ostapenko,22.0,17.0,2000.0,2505.0,,,,,24.8,26.3,66.0,2023,Tennis WTA
20231002,Beijing,Hard,QF,Coco Gauff,Maria Sakkari,3.0,6.0,6165.0,4365.0,,,,,19.5,28.1,78.0,2023,Tennis WTA
20231002,Beijing,Hard,QF,Iga Swiatek,Caroline Garcia,2.0,10.0,8195.0,3335.0,,,,,22.3,29.9,155.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Aryna Sabalenka,Jasmine Paolini,1.0,36.0,9266.0,1330.0,,,,,25.4,27.7,97.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Elena Rybakina,Mirra Andreeva,5.0,60.0,5665.0,979.0,,,,,24.2,16.4,109.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Jelena Ostapenko,Jessica Pegula,17.0,4.0,2505.0,5955.0,,,,,26.3,29.6,78.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Liudmila Samsonova,Marta Kostyuk,22.0,44.0,2000.0,1200.0,,,,,24.8,21.2,175.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Maria Sakkari,Xin Yu Wang,6.0,37.0,4365.0,1316.0,,,,,28.1,22.0,151.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Coco Gauff,Veronika Kudermetova,3.0,16.0,6165.0,2540.0,,,,,19.5,26.4,107.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Caroline Garcia,Anhelina Kalinina,10.0,28.0,3335.0,1572.0,,,,,29.9,26.6,83.0,2023,Tennis WTA
20231002,Beijing,Hard,R16,Iga Swiatek,Magda Linette,2.0,25.0,8195.0,1786.0,,,,,22.3,31.6,65.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Aryna Sabalenka,Katie Boulter,1.0,56.0,9266.0,1019.0,,,,,25.4,27.1,152.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Jasmine Paolini,Yue Yuan,36.0,146.0,1330.0,505.0,,,,,27.7,25.0,128.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Mirra Andreeva,Anastasia Pavlyuchenkova,60.0,62.0,979.0,975.0,,,,,16.4,32.2,63.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Elena Rybakina,Tatjana Maria,5.0,53.0,5665.0,1075.0,,,,,24.2,36.1,69.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Jessica Pegula,Anna Blinkova,4.0,39.0,5955.0,1263.0,,,,,29.6,25.0,125.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Jelena Ostapenko,Linda Noskova,17.0,42.0,2505.0,1211.0,,,,,26.3,18.8,0.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Liudmila Samsonova,Petra Kvitova,22.0,14.0,2000.0,2695.0,,,,,24.8,33.5,95.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Marta Kostyuk,Ons Jabeur,44.0,7.0,1200.0,4145.0,,,,,21.2,29.0,77.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Maria Sakkari,Linda Fruhvirtova,6.0,98.0,4365.0,714.0,,,,,28.1,18.4,90.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Xin Yu Wang,Daria Kasatkina,37.0,13.0,1316.0,2830.0,,,,,22.0,26.4,85.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Veronika Kudermetova,Lesia Tsurenko,16.0,49.0,2540.0,1152.0,,,,,26.4,34.3,102.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Coco Gauff,Petra Martic,3.0,48.0,6165.0,1173.0,,,,,19.5,32.7,181.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Anhelina Kalinina,Daria Saville,28.0,247.0,1572.0,282.0,,,,,26.6,29.5,106.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Caroline Garcia,Yulia Putintseva,10.0,75.0,3335.0,877.0,,,,,29.9,28.7,135.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Magda Linette,Jennifer Brady,25.0,261.0,1786.0,259.0,,,,,31.6,28.4,21.0,2023,Tennis WTA
20231002,Beijing,Hard,R32,Iga Swiatek,Varvara Gracheva,2.0,47.0,8195.0,1178.0,,,,,22.3,23.1,80.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Aryna Sabalenka,Sofia Kenin,1.0,31.0,9266.0,1391.0,,,,,25.4,24.8,67.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Katie Boulter,Magdalena Frech,56.0,69.0,1019.0,924.0,,,,,27.1,25.7,134.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Yue Yuan,Elise Mertens,146.0,29.0,505.0,1514.0,,,,,25.0,27.8,160.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Jasmine Paolini,Beatriz Haddad Maia,36.0,19.0,1330.0,2210.0,,,,,27.7,27.3,179.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Mirra Andreeva,Barbora Krejcikova,60.0,12.0,979.0,2940.0,,,,,16.4,27.7,76.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Tatjana Maria,Martina Trevisan,53.0,40.0,1075.0,1217.0,,,,,36.1,29.9,106.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Elena Rybakina,Qinwen Zheng,5.0,23.0,5665.0,1873.0,,,,,24.2,20.9,60.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Anna Blinkova,Donna Vekic,39.0,21.0,1263.0,2120.0,,,,,25.0,27.2,93.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Linda Noskova,Fangran Tian,42.0,553.0,1211.0,84.0,,,,,18.8,20.1,84.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Jelena Ostapenko,Eva Lys,17.0,121.0,2505.0,579.0,,,,,26.3,21.7,116.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Petra Kvitova,Xiyu Wang,14.0,57.0,2695.0,1018.0,,,,,33.5,22.5,185.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Liudmila Samsonova,Alycia Parks,22.0,43.0,2000.0,1208.0,,,,,24.8,22.7,120.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Marta Kostyuk,Elisabetta Cocciaretto,44.0,33.0,1200.0,1361.0,,,,,21.2,22.6,146.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Ons Jabeur,Ashlyn Krueger,7.0,80.0,4145.0,842.0,,,,,29.0,19.4,89.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Linda Fruhvirtova,Arantxa Rus,98.0,51.0,714.0,1119.0,,,,,18.4,32.8,84.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Xin Yu Wang,Vera Zvonareva,37.0,397.0,1316.0,152.0,,,,,22.0,39.0,92.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Daria Kasatkina,Mayar Sherif,13.0,50.0,2830.0,1135.0,,,,,26.4,27.4,168.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Lesia Tsurenko,Lin Zhu,49.0,34.0,1152.0,1331.0,,,,,34.3,29.6,42.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Petra Martic,Sorana Cirstea,48.0,26.0,1173.0,1765.0,,,,,32.7,33.4,146.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Coco Gauff,Ekaterina Alexandrova,3.0,20.0,6165.0,2165.0,,,,,19.5,28.8,82.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Anhelina Kalinina,Marketa Vondrousova,28.0,8.0,1572.0,3830.0,,,,,26.6,24.2,106.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Daria Saville,Katerina Siniakova,247.0,84.0,282.0,809.0,,,,,29.5,27.3,87.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Yulia Putintseva,Marie Bouzkova,75.0,30.0,877.0,1453.0,,,,,28.7,25.1,127.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Caroline Garcia,Kateryna Baindl,10.0,89.0,3335.0,788.0,,,,,29.9,29.6,73.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Magda Linette,Victoria Azarenka,25.0,18.0,1786.0,2225.0,,,,,31.6,34.1,131.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Jennifer Brady,Peyton Stearns,261.0,46.0,259.0,1186.0,,,,,28.4,21.9,76.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Varvara Gracheva,Anastasia Potapova,47.0,27.0,1178.0,1685.0,,,,,23.1,22.5,106.0,2023,Tennis WTA
20231002,Beijing,Hard,R64,Iga Swiatek,Sara Sorribes Tormo,2.0,55.0,8195.0,1026.0,,,,,22.3,26.9,94.0,2023,Tennis WTA
20231002,Beijing,Hard,F,Iga Swiatek,Liudmila Samsonova,2.0,22.0,8195.0,2000.0,,,,,22.3,24.8,70.0,2023,Tennis WTA
20231009,Hong Kong,Hard,F,Leylah Fernandez,Katerina Siniakova,60.0,85.0,995.0,789.0,,,,,21.0,27.4,169.0,2023,Tennis WTA
20231009,Hong Kong,Hard,SF,Leylah Fernandez,Anna Blinkova,60.0,37.0,995.0,1298.0,,,,,21.0,25.0,78.0,2023,Tennis WTA
20231009,Hong Kong,Hard,SF,Katerina Siniakova,Martina Trevisan,85.0,42.0,789.0,1227.0,,,,,27.4,29.9,93.0,2023,Tennis WTA
20231009,Hong Kong,Hard,QF,Leylah Fernandez,Linda Fruhvirtova,60.0,88.0,995.0,761.0,,,,,21.0,18.4,102.0,2023,Tennis WTA
20231009,Hong Kong,Hard,QF,Anna Blinkova,Sara Sorribes Tormo,37.0,57.0,1298.0,1036.0,,,,,25.0,27.0,111.0,2023,Tennis WTA
20231009,Hong Kong,Hard,QF,Martina Trevisan,Elise Mertens,42.0,41.0,1227.0,1244.0,,,,,29.9,27.8,88.0,2023,Tennis WTA
20231009,Hong Kong,Hard,QF,Katerina Siniakova,Anastasia Pavlyuchenkova,85.0,61.0,789.0,985.0,,,,,27.4,32.2,112.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Leylah Fernandez,Mirra Andreeva,60.0,50.0,995.0,1128.0,,,,,21.0,16.4,113.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Linda Fruhvirtova,Alina Korneeva,88.0,179.0,761.0,416.0,,,,,18.4,16.2,91.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Sara Sorribes Tormo,Xin Yu Wang,57.0,32.0,1036.0,1388.0,,,,,27.0,22.0,135.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Anna Blinkova,Priscilla Hon,37.0,183.0,1298.0,400.0,,,,,25.0,25.4,65.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Martina Trevisan,Magdalena Frech,42.0,70.0,1227.0,924.0,,,,,29.9,25.8,166.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Elise Mertens,Sofya Lansere,41.0,271.0,1244.0,240.0,,,,,27.8,23.0,123.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Katerina Siniakova,Kamilla Rakhimova,85.0,81.0,789.0,836.0,,,,,27.4,22.1,137.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R16,Anastasia Pavlyuchenkova,Beatriz Haddad Maia,61.0,20.0,985.0,2210.0,,,,,32.2,27.3,155.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Leylah Fernandez,Victoria Azarenka,60.0,19.0,995.0,2225.0,,,,,21.0,34.1,86.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Mirra Andreeva,Dayana Yastremska,50.0,97.0,1128.0,707.0,,,,,16.4,23.4,82.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Alina Korneeva,Valeria Savinykh,179.0,143.0,416.0,505.0,,,,,16.2,32.6,121.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Linda Fruhvirtova,Peyton Stearns,88.0,48.0,761.0,1166.0,,,,,18.4,22.0,144.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Xin Yu Wang,Elina Avanesyan,32.0,67.0,1388.0,943.0,,,,,22.0,21.0,72.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Sara Sorribes Tormo,Ho Ching Wu,57.0,669.0,1036.0,54.0,,,,,27.0,32.1,66.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Priscilla Hon,Eudice Wong Chong,183.0,242.0,400.0,301.0,,,,,25.4,27.4,130.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Anna Blinkova,Yulia Putintseva,37.0,68.0,1298.0,937.0,,,,,25.0,28.7,112.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Martina Trevisan,Cristina Bucsa,42.0,78.0,1227.0,852.0,,,,,29.9,25.7,94.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Magdalena Frech,Anna Danilina,70.0,1016.0,924.0,15.0,,,,,25.8,28.1,73.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Sofya Lansere,Hong Yi Cody Wong,271.0,342.0,240.0,180.0,,,,,23.0,21.5,81.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Elise Mertens,Daria Saville,41.0,211.0,1244.0,347.0,,,,,27.8,29.5,82.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Kamilla Rakhimova,Varvara Gracheva,81.0,46.0,836.0,1201.0,,,,,22.1,23.1,83.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Katerina Siniakova,Xiyu Wang,85.0,58.0,789.0,1018.0,,,,,27.4,22.5,132.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Anastasia Pavlyuchenkova,Jana Fett,61.0,196.0,985.0,371.0,,,,,32.2,26.9,49.0,2023,Tennis WTA
20231009,Hong Kong,Hard,R32,Beatriz Haddad Maia,Aliaksandra Sasnovich,20.0,89.0,2210.0,758.0,,,,,27.3,29.5,210.0,2023,Tennis WTA
20231009,Seoul,Hard,F,Jessica Pegula,Yue Yuan,4.0,128.0,5955.0,563.0,,,,,29.6,25.0,83.0,2023,Tennis WTA
20231009,Seoul,Hard,SF,Jessica Pegula,Yanina Wickmayer,4.0,83.0,5955.0,826.0,,,,,29.6,33.9,80.0,2023,Tennis WTA
20231009,Seoul,Hard,SF,Yue Yuan,Emina Bektas,128.0,116.0,563.0,596.0,,,,,25.0,30.5,147.0,2023,Tennis WTA
20231009,Seoul,Hard,QF,Jessica Pegula,Claire Liu,4.0,98.0,5955.0,707.0,,,,,29.6,23.3,147.0,2023,Tennis WTA
20231009,Seoul,Hard,QF,Yanina Wickmayer,Polina Kudermetova,83.0,170.0,826.0,446.0,,,,,33.9,20.3,64.0,2023,Tennis WTA
20231009,Seoul,Hard,QF,Yue Yuan,Marie Bouzkova,128.0,29.0,563.0,1453.0,,,,,25.0,25.2,169.0,2023,Tennis WTA
