sport,date,surface,surface_clay,surface_grass,surface_hard,rank_gap,rank_ratio,fav_rank,dog_rank,odds_decimal,odds_american,implied_probability,true_probability,mispricing_gap,favorite_tier,is_heavy_favorite,is_moderate_favorite,is_slight_favorite,is_underdog,is_tennis,is_mlb,is_nba,is_soccer,is_ufc,is_total_market,odds_american_abs,outcome
Tennis WTA,20250807,hard,0.0,0.0,1.0,28.0,1.42,66.0,94.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,49.0,1.79,62.0,111.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,9.0,1.2,45.0,54.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,103.0,3.51,41.0,144.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,81.0,2.47,55.0,136.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,7.0,1.08,91.0,98.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,6.0,1.07,84.0,90.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,53.0,2.2,44.0,97.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,139.0,3.62,53.0,192.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,32.0,1.51,63.0,95.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,64.0,2.07,60.0,124.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,49.0,1.47,104.0,153.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,4.0,1.04,103.0,107.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,152.0,4.17,48.0,200.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,7.0,1.08,86.0,93.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,22.0,1.61,36.0,58.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,38.0,2.0,38.0,76.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,5.0,1.06,77.0,82.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,2.0,1.03,65.0,67.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,34.0,1.13,267.0,301.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,16.0,1.22,72.0,88.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,9.0,1.13,71.0,80.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,243.0,4.98,61.0,304.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,33.0,1.59,56.0,89.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250807,hard,0.0,0.0,1.0,38.0,1.59,64.0,102.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250807,hard,0.0,0.0,1.0,44.0,2.19,37.0,81.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,43.0,1.62,69.0,112.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,12.0,1.12,100.0,112.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,32.0,1.86,37.0,69.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,93.0,5.89,19.0,112.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,40.0,1.67,60.0,100.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,29.0,1.42,69.0,98.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,40.0,2.08,37.0,77.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,183.0,10.63,19.0,202.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,27.0,1.32,85.0,112.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,4.0,1.07,60.0,64.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,51.0,2.04,49.0,100.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,23.0,1.31,75.0,98.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,7.0,1.1,69.0,76.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,29.0,1.6,48.0,77.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,70.0,2.89,37.0,107.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,55.0,3.89,19.0,74.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,155.0,4.3,47.0,202.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,20.0,1.22,92.0,112.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,39.0,1.85,46.0,85.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,18.0,1.43,42.0,60.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,501.0,8.83,64.0,565.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,20.0,1.25,80.0,100.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,18.0,1.37,49.0,67.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,24.0,1.47,51.0,75.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,205.0,3.09,98.0,303.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,3.0,1.05,66.0,69.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,31.0,1.69,45.0,76.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,40.0,1.83,48.0,88.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250817,hard,0.0,0.0,1.0,21.0,1.38,56.0,77.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,8.0,1.08,99.0,107.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250817,hard,0.0,0.0,1.0,26.0,1.7,37.0,63.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,8.0,1.57,14.0,22.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,49.0,3.23,22.0,71.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,39.0,3.79,14.0,53.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,33.0,1.87,38.0,71.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,1.0,1.05,21.0,22.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,36.0,1.68,53.0,89.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,9.0,1.64,14.0,23.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,60.0,6.45,11.0,71.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,5.0,1.15,33.0,38.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,46.0,3.09,22.0,68.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,34.0,2.62,21.0,55.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,2.0,1.02,87.0,89.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,33.0,2.65,20.0,53.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,20.0,1.87,23.0,43.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,70.0,6.0,14.0,84.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,22.0,1.31,71.0,93.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,382.0,11.05,38.0,420.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,17.0,1.52,33.0,50.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,28.0,1.7,40.0,68.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,7.0,1.13,55.0,62.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,57.0,3.71,21.0,78.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,45.0,2.02,44.0,89.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250818,hard,0.0,0.0,1.0,4.0,1.05,87.0,91.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,26.0,1.49,53.0,79.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,79.0,4.43,23.0,102.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,53.0,2.23,43.0,96.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250818,hard,0.0,0.0,1.0,11.0,1.15,73.0,84.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,107.0,108.0,1.0,108.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,66.0,1.99,67.0,133.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,47.0,2.07,44.0,91.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,87.0,3.9,30.0,117.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,693.0,34.0,21.0,714.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,101.0,2.6,63.0,164.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,276.0,3.91,95.0,371.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,61.0,5.36,14.0,75.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,325.0,33.5,10.0,335.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,39.0,1.68,57.0,96.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,92.0,3.56,36.0,128.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,124.0,5.96,25.0,149.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,4.0,1.11,37.0,41.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,103.0,2.72,60.0,163.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,46.0,1.63,73.0,119.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,158.0,20.75,8.0,166.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,98.0,25.5,4.0,102.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,12.0,1.18,68.0,80.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,83.0,1.63,132.0,215.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,14.0,1.45,31.0,45.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,80.0,5.0,20.0,100.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,33.0,1.35,93.0,126.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,23.0,1.66,35.0,58.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,94.0,5.95,19.0,113.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,159.0,15.45,11.0,170.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,14.0,1.16,87.0,101.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,55.0,2.41,39.0,94.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,39.0,2.7,23.0,62.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,121.0,5.65,26.0,147.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,70.0,2.01,69.0,139.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,249.0,5.7,53.0,302.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,51.0,11.2,5.0,56.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,76.0,13.67,6.0,82.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,436.0,5.07,107.0,543.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,28.0,1.35,81.0,109.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,20.0,1.71,28.0,48.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,67.0,3.09,32.0,99.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,30.0,1.51,59.0,89.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,3.0,1.04,71.0,74.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,589.0,46.31,13.0,602.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,52.0,3.89,18.0,70.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,109.0,2.68,65.0,174.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,29.0,1.62,47.0,76.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,82.0,4.42,24.0,106.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,72.0,3.18,33.0,105.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,61.0,2.13,54.0,115.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,9.0,1.23,40.0,49.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,76.0,26.33,3.0,79.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,74.0,9.22,9.0,83.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,87.0,3.02,43.0,130.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,11.0,1.22,50.0,61.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,11.0,1.41,27.0,38.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,29.0,2.32,22.0,51.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,26.0,1.57,46.0,72.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,22.0,1.52,42.0,64.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,82.0,6.47,15.0,97.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,221.0,19.42,12.0,233.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,44.0,2.29,34.0,78.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,13.0,1.14,90.0,103.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,35.0,3.06,17.0,52.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20250825,hard,0.0,0.0,1.0,149.0,6.14,29.0,178.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,30.0,1.55,55.0,85.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,836.0,13.67,66.0,902.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,82.0,42.0,2.0,84.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,66.0,67.0,1.0,67.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,61.0,3.03,30.0,91.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20250825,hard,0.0,0.0,1.0,143.0,7.81,21.0,164.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
